State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,yield,N,P,K,pH,Average_Temperature,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec
Odisha,PURI,2010,Winter,Sugarcane,47.0,291000.0,6191.489361702128,67.0,26.0,32.0,6.3,26.849999999999998,21.2,24.8,28.4,30.7,31.7,30.2,28.1,27.7,27.6,26.6,23.9,21.3
Odisha,PURI,2011,Winter,Sugarcane,60.0,366170.0,6102.833333333333,67.0,26.0,32.0,6.3,26.849999999999998,21.2,24.8,28.4,30.7,31.7,30.2,28.1,27.7,27.6,26.6,23.9,21.3
Odisha,PURI,2012,Winter,Sugarcane,164.0,1310130.0,7988.597560975609,67.0,26.0,32.0,6.3,26.849999999999998,21.2,24.8,28.4,30.7,31.7,30.2,28.1,27.7,27.6,26.6,23.9,21.3
Odisha,RAYAGADA,2010,Winter,Sugarcane,72.0,432000.0,6000.0,67.0,26.0,32.0,6.3,26.849999999999998,21.2,24.8,28.4,30.7,31.7,30.2,28.1,27.7,27.6,26.6,23.9,21.3
Odisha,RAYAGADA,2011,Winter,Sugarcane,15.0,79200.0,5280.0,67.0,26.0,32.0,6.3,26.849999999999998,21.2,24.8,28.4,30.7,31.7,30.2,28.1,27.7,27.6,26.6,23.9,21.3
Odisha,RAYAGADA,2012,Winter,Sugarcane,19.0,129960.0,6839.999999999999,67.0,26.0,32.0,6.3,26.849999999999998,21.2,24.8,28.4,30.7,31.7,30.2,28.1,27.7,27.6,26.6,23.9,21.3
Odisha,SAMBALPUR,2010,Winter,Sugarcane,12.0,52700.0,4391.666666666666,67.0,26.0,32.0,6.3,26.849999999999998,21.2,24.8,28.4,30.7,31.7,30.2,28.1,27.7,27.6,26.6,23.9,21.3
Odisha,SAMBALPUR,2011,Winter,Sugarcane,16.0,70670.0,4416.875,67.0,26.0,32.0,6.3,26.849999999999998,21.2,24.8,28.4,30.7,31.7,30.2,28.1,27.7,27.6,26.6,23.9,21.3
Odisha,SAMBALPUR,2012,Winter,Sugarcane,11.0,122320.0,11120.0,67.0,26.0,32.0,6.3,26.849999999999998,21.2,24.8,28.4,30.7,31.7,30.2,28.1,27.7,27.6,26.6,23.9,21.3
Odisha,SONEPUR,2010,Winter,Sugarcane,43.0,315030.0,7326.279069767442,67.0,26.0,32.0,6.3,26.849999999999998,21.2,24.8,28.4,30.7,31.7,30.2,28.1,27.7,27.6,26.6,23.9,21.3
Odisha,SONEPUR,2011,Winter,Sugarcane,52.0,363440.0,6989.2307692307695,67.0,26.0,32.0,6.3,26.849999999999998,21.2,24.8,28.4,30.7,31.7,30.2,28.1,27.7,27.6,26.6,23.9,21.3
Odisha,SONEPUR,2012,Winter,Sugarcane,52.0,405210.0,7792.5,67.0,26.0,32.0,6.3,26.849999999999998,21.2,24.8,28.4,30.7,31.7,30.2,28.1,27.7,27.6,26.6,23.9,21.3
Odisha,SUNDARGARH,2010,Winter,Sugarcane,11.0,102340.0,9303.636363636364,67.0,26.0,32.0,6.3,26.849999999999998,21.2,24.8,28.4,30.7,31.7,30.2,28.1,27.7,27.6,26.6,23.9,21.3
Odisha,SUNDARGARH,2011,Winter,Sugarcane,20.0,108460.0,5423.0,67.0,26.0,32.0,6.3,26.849999999999998,21.2,24.8,28.4,30.7,31.7,30.2,28.1,27.7,27.6,26.6,23.9,21.3
Odisha,SUNDARGARH,2012,Winter,Sugarcane,21.0,210530.0,10025.238095238095,67.0,26.0,32.0,6.3,26.849999999999998,21.2,24.8,28.4,30.7,31.7,30.2,28.1,27.7,27.6,26.6,23.9,21.3
Puducherry,KARAIKAL,2010,Kharif,Sugarcane,1.0,7300.0,7300.0,88.0,55.0,40.0,7.0,27.816666666666663,24.8,25.7,27.4,29.2,30.4,30.2,29.8,29.2,28.8,27.4,25.9,25.0
Puducherry,PONDICHERRY,2010,Kharif,Sugarcane,1764.0,27761000.0,15737.528344671202,88.0,55.0,40.0,7.0,27.816666666666663,24.8,25.7,27.4,29.2,30.4,30.2,29.8,29.2,28.8,27.4,25.9,25.0
Puducherry,PONDICHERRY,2011,Kharif,Sugarcane,1949.0,28778500.0,14765.77732170344,88.0,55.0,40.0,7.0,27.816666666666663,24.8,25.7,27.4,29.2,30.4,30.2,29.8,29.2,28.8,27.4,25.9,25.0
Puducherry,PONDICHERRY,2012,Kharif,Sugarcane,2027.0,30451600.0,15022.989639861864,88.0,55.0,40.0,7.0,27.816666666666663,24.8,25.7,27.4,29.2,30.4,30.2,29.8,29.2,28.8,27.4,25.9,25.0
Punjab,AMRITSAR,2011,Whole Year,Sugarcane,3000.0,20300000.0,6766.666666666668,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,AMRITSAR,2012,Whole Year,Sugarcane,2000.0,14100000.0,7050.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,FATEHGARH SAHIB,2011,Whole Year,Sugarcane,2000.0,15100000.0,7550.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,FATEHGARH SAHIB,2012,Whole Year,Sugarcane,3000.0,25800000.0,8600.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,FAZILKA,2011,Whole Year,Sugarcane,1000.0,7300000.0,7300.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,FAZILKA,2012,Whole Year,Sugarcane,1000.0,8200000.0,8200.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,FIROZEPUR,2012,Whole Year,Sugarcane,1000.0,6700000.0,6700.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,GURDASPUR,2011,Whole Year,Sugarcane,20000.0,149100000.0,7455.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,GURDASPUR,2012,Whole Year,Sugarcane,22000.0,159400000.0,7245.454545454545,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,HOSHIARPUR,2011,Whole Year,Sugarcane,20000.0,129300000.0,6465.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,HOSHIARPUR,2012,Whole Year,Sugarcane,19000.0,132100000.0,6952.631578947368,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,JALANDHAR,2011,Whole Year,Sugarcane,9000.0,59900000.0,6655.555555555556,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,JALANDHAR,2012,Whole Year,Sugarcane,10000.0,65100000.0,6510.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,KAPURTHALA,2011,Whole Year,Sugarcane,3000.0,22100000.0,7366.666666666668,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,KAPURTHALA,2012,Whole Year,Sugarcane,4000.0,25800000.0,6450.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,LUDHIANA,2011,Whole Year,Sugarcane,2000.0,16100000.0,8050.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,LUDHIANA,2012,Whole Year,Sugarcane,2000.0,13600000.0,6800.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,NAWANSHAHR,2011,Whole Year,Sugarcane,6000.0,40700000.0,6783.333333333332,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,NAWANSHAHR,2012,Whole Year,Sugarcane,5000.0,32700000.0,6540.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,PATHANKOT,2011,Whole Year,Sugarcane,4000.0,29800000.0,7450.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,PATHANKOT,2012,Whole Year,Sugarcane,4000.0,29700000.0,7425.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,PATIALA,2011,Whole Year,Sugarcane,3000.0,26400000.0,8800.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,PATIALA,2012,Whole Year,Sugarcane,2000.0,18400000.0,9200.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,RUPNAGAR,2011,Whole Year,Sugarcane,3000.0,22400000.0,7466.666666666668,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,RUPNAGAR,2012,Whole Year,Sugarcane,3000.0,22700000.0,7566.666666666668,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,S,2011,Whole Year,Sugarcane,1000.0,6500000.0,6500.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,S,2012,Whole Year,Sugarcane,1000.0,5700000.0,5700.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,SANGRUR,2011,Whole Year,Sugarcane,2000.0,16300000.0,8150.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,SANGRUR,2012,Whole Year,Sugarcane,2000.0,16100000.0,8050.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,TARN TARAN,2011,Whole Year,Sugarcane,1000.0,4000000.0,4000.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Punjab,TARN TARAN,2012,Whole Year,Sugarcane,1000.0,7100000.0,7100.0,150.0,50.0,40.0,8.0,27.981666666666666,14.09,17.69,24.01,32.07,37.67,39.46,36.28,33.04,31.69,29.33,23.25,17.2
Rajasthan,AJMER,2010,Whole Year,Sugarcane,18.0,120600.0,6700.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,AJMER,2011,Whole Year,Sugarcane,17.0,119600.0,7035.29411764706,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,AJMER,2012,Whole Year,Sugarcane,29.0,212000.0,7310.3448275862065,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,ALWAR,2010,Whole Year,Sugarcane,36.0,141000.0,3916.6666666666656,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,ALWAR,2011,Whole Year,Sugarcane,59.0,416200.0,7054.237288135593,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,ALWAR,2012,Whole Year,Sugarcane,56.0,326900.0,5837.5,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BANSWARA,2010,Whole Year,Sugarcane,132.0,704000.0,5333.333333333334,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BANSWARA,2011,Whole Year,Sugarcane,146.0,667900.0,4574.657534246575,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BANSWARA,2012,Whole Year,Sugarcane,127.0,598000.0,4708.661417322835,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BARAN,2010,Whole Year,Sugarcane,36.0,241200.0,6700.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BARAN,2011,Whole Year,Sugarcane,36.0,253200.0,7033.333333333332,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BARAN,2012,Whole Year,Sugarcane,46.0,336300.0,7310.86956521739,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BHARATPUR,2010,Whole Year,Sugarcane,49.0,328400.0,6702.04081632653,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BHARATPUR,2011,Whole Year,Sugarcane,181.0,2805000.0,15497.237569060777,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BHARATPUR,2012,Whole Year,Sugarcane,231.0,2329200.0,10083.116883116883,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BHILWARA,2010,Whole Year,Sugarcane,33.0,135000.0,4090.9090909090905,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BHILWARA,2011,Whole Year,Sugarcane,39.0,267200.0,6851.282051282051,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BHILWARA,2012,Whole Year,Sugarcane,49.0,402500.0,8214.285714285714,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BIKANER,2010,Whole Year,Sugarcane,2.0,13400.0,6700.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BIKANER,2011,Whole Year,Sugarcane,5.0,35200.0,7040.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BIKANER,2012,Whole Year,Sugarcane,3.0,21900.0,7300.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BUNDI,2010,Whole Year,Sugarcane,786.0,4037200.0,5136.386768447837,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BUNDI,2011,Whole Year,Sugarcane,990.0,5180400.0,5232.727272727272,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,BUNDI,2012,Whole Year,Sugarcane,1261.0,7419100.0,5883.505154639175,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,CHITTORGARH,2010,Whole Year,Sugarcane,1089.0,7972600.0,7321.0284664830115,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,CHITTORGARH,2011,Whole Year,Sugarcane,1163.0,8873400.0,7629.750644883921,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,CHITTORGARH,2012,Whole Year,Sugarcane,1037.0,9107500.0,8782.545805207328,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,DAUSA,2010,Whole Year,Sugarcane,1.0,6700.0,6700.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,DAUSA,2011,Whole Year,Sugarcane,1.0,7000.0,7000.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,DAUSA,2012,Whole Year,Sugarcane,4.0,29200.0,7300.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,DHOLPUR,2010,Whole Year,Sugarcane,65.0,556400.0,8560.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,DHOLPUR,2011,Whole Year,Sugarcane,114.0,1553300.0,13625.438596491224,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,DHOLPUR,2012,Whole Year,Sugarcane,107.0,664200.0,6207.476635514017,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,DUNGARPUR,2010,Whole Year,Sugarcane,76.0,957100.0,12593.42105263158,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,DUNGARPUR,2011,Whole Year,Sugarcane,64.0,230400.0,3600.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,DUNGARPUR,2012,Whole Year,Sugarcane,53.0,548400.0,10347.169811320757,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,GANGANAGAR,2010,Whole Year,Sugarcane,2500.0,17248100.0,6899.24,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,GANGANAGAR,2011,Whole Year,Sugarcane,2770.0,19202400.0,6932.274368231047,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,GANGANAGAR,2012,Whole Year,Sugarcane,1889.0,13955600.0,7387.82424563261,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,HANUMANGARH,2010,Whole Year,Sugarcane,18.0,120600.0,6700.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,HANUMANGARH,2011,Whole Year,Sugarcane,25.0,175900.0,7036.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,HANUMANGARH,2012,Whole Year,Sugarcane,33.0,241200.0,7309.09090909091,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,JAIPUR,2010,Whole Year,Sugarcane,37.0,248000.0,6702.702702702703,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,JAIPUR,2011,Whole Year,Sugarcane,54.0,379900.0,7035.185185185184,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,JAIPUR,2012,Whole Year,Sugarcane,43.0,314300.0,7309.302325581394,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,JAISALMER,2010,Whole Year,Sugarcane,1.0,6700.0,6700.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,JHALAWAR,2010,Whole Year,Sugarcane,19.0,127300.0,6700.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,JHALAWAR,2011,Whole Year,Sugarcane,14.0,98500.0,7035.714285714286,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,JHALAWAR,2012,Whole Year,Sugarcane,15.0,109700.0,7313.333333333334,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,KARAULI,2010,Whole Year,Sugarcane,45.0,374700.0,8326.666666666666,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,KARAULI,2011,Whole Year,Sugarcane,66.0,503100.0,7622.727272727274,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,KARAULI,2012,Whole Year,Sugarcane,62.0,478100.0,7711.290322580645,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,KOTA,2010,Whole Year,Sugarcane,5.0,33500.0,6700.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,KOTA,2011,Whole Year,Sugarcane,4.0,28100.0,7025.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,KOTA,2012,Whole Year,Sugarcane,7.0,51200.0,7314.285714285714,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,NAGAUR,2010,Whole Year,Sugarcane,1.0,6700.0,6700.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,NAGAUR,2011,Whole Year,Sugarcane,1.0,7000.0,7000.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,NAGAUR,2012,Whole Year,Sugarcane,1.0,7300.0,7300.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,PRATAPGARH,2010,Whole Year,Sugarcane,4.0,26800.0,6700.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,PRATAPGARH,2011,Whole Year,Sugarcane,3.0,21100.0,7033.333333333332,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,PRATAPGARH,2012,Whole Year,Sugarcane,2.0,14600.0,7300.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,RAJSAMAND,2010,Whole Year,Sugarcane,183.0,1247900.0,6819.12568306011,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,RAJSAMAND,2011,Whole Year,Sugarcane,229.0,1690900.0,7383.842794759825,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,RAJSAMAND,2012,Whole Year,Sugarcane,283.0,2570300.0,9082.332155477032,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,SAWAI MADHOPUR,2010,Whole Year,Sugarcane,36.0,241200.0,6700.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,SAWAI MADHOPUR,2011,Whole Year,Sugarcane,42.0,295500.0,7035.714285714286,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,SAWAI MADHOPUR,2012,Whole Year,Sugarcane,67.0,422100.0,6300.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,SIKAR,2010,Whole Year,Sugarcane,15.0,100500.0,6700.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,SIKAR,2011,Whole Year,Sugarcane,20.0,140700.0,7035.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,SIKAR,2012,Whole Year,Sugarcane,17.0,124300.0,7311.764705882353,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,SIROHI,2012,Whole Year,Sugarcane,1.0,7300.0,7300.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,TONK,2010,Whole Year,Sugarcane,32.0,253900.0,7934.375,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,TONK,2011,Whole Year,Sugarcane,47.0,258500.0,5500.0,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,TONK,2012,Whole Year,Sugarcane,78.0,707300.0,9067.94871794872,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
Rajasthan,UDAIPUR,2010,Whole Year,Sugarcane,293.0,1685900.0,5753.924914675768,,,,,28.999999999999996,17.78,21.7,27.96,34.2,37.89,37.67,34.0,31.21,31.24,30.31,24.77,19.27
